commune_nom;voie_nom;commune_insee
Paris;Square la Champmeslé;75119
Paris;Rue Suzanne Lenglen;75116
Paris;Carrefour de l'Odéon;75106
Paris;Rue Héricart;75115
Paris;Rue Régis;75106
Paris;Avenue de Boufflers;75116
Paris;Rue Emile Pierre Casel;75120
Paris;Ruelle au Père Fragile;75115
Paris;Rue du Maréchal Harispe;75107
Paris;Rue Emile Ménier;75116
Paris;Route de la Gerbe;75112
Paris;Rue du Pré;75118
Paris;Rue Elisa Lemonnier;75112
Paris;Villa Vauvenargues;75118
Paris;Rue Joseph Granier;75107
Paris;Rue Pierre Chausson;75110
Paris;Rue Guttin;75117
Paris;Rue Livingstone;75118
Paris;Rue Arthur Brière;75117
Paris;Voie C/16;75116
Paris;Route du Donjon;75112
Paris;Square Jean Falck;75110
Paris;Impasse de la Gaîté;75114
Paris;Allée du Chef d'Escadron de Guillebon;75114
Paris;Rue Jean Veber;75120
Paris;Rue Taclet;75120
Paris;Passage Josseaume;75120
Paris;Rue du Haut Pavé;75105
Paris;Square de la Dordogne;75117
Paris;Boulevard de la Madeleine;75109
Paris;Rue Jacques Monory;75113
Paris;Rue Serpollet;75120
Paris;Passage Foubert;75113
Paris;Square du Rhône;75117
Paris;Place du Chancelier Adenauer;75116
Paris;Rue Arthur Groussier;75110
Paris;Place de l'Opéra;75109
Paris;Passage Montbrun;75114
Paris;Rue Duroc;75107
Paris;Rue Edmond Valentin;75107
Paris;Voie Ev/13;75113
Paris;Rue Francis Picabia;75120
Paris;Rue Abel Hovelacque;75113
Paris;Rue du Bouloi;75101
Paris;Rue Cognacq-Jay;75107
Paris;Rue Auger;75120
Paris;Route des Lacs;75116
Paris;Rue Raoul Dufy;75120
Paris;Rue Jean Dunand;75113
Paris;Square Desaix;75115
Paris;Impasse Richard;75115
Paris;Passage du Charolais;75112
Paris;Rue de l'Hôpital Saint-Louis;75110
Paris;Rue Leroux;75116
Paris;Square Roland Garros;75120
Paris;Quai de la Gare;75113
Paris;Rue Pierre Reverdy;75119
Paris;Rue Alexander Fleming;75119
Paris;Rue Vilin;75120
Paris;1S5 Cité Durmar;75111
Paris;Avenue de la Porte de Vincennes;75120
Paris;Rue André Gill;75118
Paris;Rue des Hautes Formes;75113
Paris;Passage de la Brie;75119
Paris;24W1 Rue de Gergovie;75114
Paris;Voie D/17;75117
Paris;Rue d'Austerlitz;75112
Paris;Place Jan Karski;75110
Paris;25P3 Avenue d'Ivry;75113
Paris;Impasse des Boeufs;75105
Paris;Rue Simone Weil;75113
Paris;Rue de l'Amiral Cloué;75116
Paris;Quai d'Orléans;75104
Paris;Rue Thérèse;75101
Paris;Place Saint-Michel;75105
Paris;Cité Lemercier;75117
Paris;Rue de Gravelle;75112
Paris;108P3 Rue de la Chapelle;75118
Paris;12P1 Rue Albert Roussel;75117
Paris;Place de Barcelone;75116
Paris;Voie Fd/20;75120
Paris;Place du Père Marcellin Champagnat;75116
Paris;Rue Vandamme;75114
Paris;Impasse du Rouet;75114
Paris;Rue Prisse d'Avennes;75114
Paris;Voie Bz/15;75115
Paris;Place Saint-Blaise;75120
Paris;Rue Ernest Lavisse;75112
Paris;Impasse du Talus;75118
Paris;183P39 Avenue de Clichy;75117
Paris;Avenue de la Porte d'Italie;75113
Paris;Place Jenny Alpha;75115
Paris;Rue Nicolaï;75112
Paris;Rue Sainte-Elisabeth;75103
Paris;Square Desnouettes;75115
Paris;Rue Nanteuil;75115
Paris;Cour des Ateliers;75114
Paris;Square de Maubeuge;75109
Paris;Rue Daumier;75116
Paris;Rue Camulogène;75115
Paris;Square de la Limagne;75113
Paris;147P62 Rue Cardinet;75117
Paris;Quai de Montebello;75105
Paris;Place Beauvau;75108
Paris;Rue de Hesse;75103
Paris;Rue Riquet;75118
Paris;Rue Saint-Christophe;75115
Paris;Rue Gaston de Saint-Paul;75116
Paris;Voie Bn/18;75118
Paris;Rue du Docteur Lamaze;75119
Paris;Cité de l'Industrie;75111
Paris;Rue Emilio Castelar;75112
Paris;Rue Saint-Philippe du Roule;75108
Paris;Hameau Michel-Ange;75116
Paris;Route des Merisiers;75112
Paris;Square de l'Opéra-Louis Jouvet;75109
Paris;Passage Louis-Philippe;75111
Paris;Rue du Général Estienne;75115
Paris;Passage Delanos;75110
Paris;Avenue de la Porte de Villiers;75117
Paris;Rue de Richemont;75113
Paris;Rue Louis Armand;75115
Paris;Square Lamarck;75118
Paris;Rue de Viroflay;75115
Paris;Rue Poirier de Narçay;75114
Paris;Rue du Général Clergerie;75116
Paris;Voie A/6;75106
Paris;1S2 Avenue de Valois;75108
Paris;Place des Etats-Unis;75116
Paris;Impasse Florimont;75114
Paris;Rue de Birague;75104
Paris;18P2 Rue Paul Bourget;75113
Paris;Voie Cf/15;75115
Paris;Place Henri Salvador;75101
Paris;Rue Alfred Fouillée;75113
Paris;Rue Antoinette Fouque;75120
Paris;Rue Maurice Denis;75112
Paris;Rue du Lieuvin;75115
Paris;Passage du Commandant Charles Martel;75117
Paris;Square de Tocqueville;75117
Paris;Quai de la Mégisserie;75101
Paris;Avenue Sully-Prudhomme;75107
Paris;Rue Jean Varenne;75118
Paris;Rue de Normandie;75103
Paris;30P1 Rue de Thionville;75119
Paris;25P8 Avenue d'Ivry;75113
Paris;Rue Paul Lelong;75102
Paris;Rue Becquerel;75118
Paris;109P5 Rue de la Haie Coq;75119
Paris;Route de la Faluère;75112
Paris;6P8 Rue Christine de Pisan;75117
Paris;Passage Eugène Beaudouin;75116
Paris;Rue Nicole Chouraqui;75119
Paris;Avenue de New York;75116
Paris;Voie V/12;75112
Paris;Rue du Javelot;75113
Paris;Impasse Vassou;75112
Paris;12Z2 Boulevard Garibaldi;75115
Paris;Rue du Général Renault;75111
Paris;1P1 Rue Berbier du Mets;75113
Paris;Voie Y/12;75112
Paris;Passage Josset;75111
Paris;Rond-point du Pont Mirabeau;75115
Paris;Rue Küss;75113
Paris;Rue Théophile Roussel;75112
Paris;Rue Delouvain;75119
Paris;Rue de l'Aisne;75119
Paris;Rue Mabillon;75106
Paris;Rue Bouilloux-Lafont;75115
Paris;Avenue de Selves;75108
Paris;Allée Marcel Jambenoire;75113
Paris;Rue Marinoni;75107
Paris;Rue la Feuillade;75101
Paris;Impasse Onfroy;75113
Paris;Rue Bernoulli;75108
Paris;Rue de l'Encheval;75119
Paris;Rue Jules Lefebvre;75109
Paris;Rue de Monbel;75117
Paris;Rue Tardieu;75118
Paris;Rue Antoine Roucher;75116
Paris;Rue Puvis de Chavannes;75117
Paris;Villa Marceau;75119
Paris;Rue Maison Dieu;75114
Paris;Impasse Daunay;75111
Paris;Rue Maurice Noguès;75114
Paris;Rue des Frères Morane;75115
Paris;Villa Toccata;75119
Paris;Route du Champ d'Entrainement;75116
Paris;Place François Ier;75108
Paris;Place du Colonel Fabien;75110
Paris;Rue Charles Divry;75114
Paris;Quai du Louvre;75101
Paris;Rue de Thorins;75112
Paris;Villa Dancourt;75118
Paris;Boulevard Montmartre;75102
Paris;Square Raynouard;75116
Paris;Avenue Ingres;75116
Paris;Rue Hermann-Lachapelle;75118
Paris;Rue de l'Abreuvoir;75118
Paris;Rue Darwin;75118
Paris;26W2 Boulevard Jourdan;75114
Paris;Avenue Debidour;75119
Paris;Allée Anne de Beaujeu;75119
Paris;Rue Leredde;75113
Paris;Villa Bosquet;75107
Paris;Rue Lacharrière;75111
Paris;Rue Jules Cousin;75104
Paris;Rue Jonas;75113
Paris;Rue Jean Moréas;75117
Paris;Voie Az/14;75114
Paris;Villa de l'Ermitage;75120
Paris;Place de la Concorde;75101
Paris;Rue de Ridder;75114
Paris;Rue Henri Verneuil;75119
Paris;Rue du Commandant Rivière;75108
Paris;Rue de Monttessuy;75107
Paris;Rue Bourdaloue;75109
Paris;Place du Guignier;75120
Paris;Route de la Porte des Sablons à la Porte Maillot;75116
Paris;Rue de Thann;75117
Paris;Square Georges Contenot;75112
Paris;Rue des Moulins;75101
Paris;Rue Aumont-Thiéville;75117
Paris;Terrasse Modigliani;75114
Paris;Voie Cr/19;75119
Paris;Rue de Montyon;75109
Paris;Villa d'Alsace;75119
Paris;Voie W/16;75116
Paris;Carrefour de Longchamp;75116
Paris;Rue du Chevalier de Saint-George;75101
Paris;Rue de Bucarest;75108
Paris;Rue Gustave Geffroy;75113
Paris;Rue Albert Sorel;75114
Paris;Rue Wilhem;75116
Paris;Rue Debrousse;75116
Paris;Passage Kracher;75118
Paris;188U2 Rue d'Aubervilliers;75119
Paris;Rue Sainte-Léonie;75114
Paris;192S4 Rue d'Aubervilliers;75119
Paris;Rue Danielle Casanova;75102
Paris;Rue Saint-Bruno;75118
Paris;Rue Jobbé Duval;75115
Paris;Rue Tolain;75120
Paris;Villa Armand Fallières;75119
Paris;Rue du Capitaine Madon;75118
Paris;Voie Bn/16;75116
Paris;47P6 Boulevard de l'Hôpital;75113
Paris;194P6 Rue d'Aubervilliers;75119
Paris;Avenue Vavin;75106
Paris;Rue Gustave Rouanet;75118
Paris;58P3 Rue Petit;75119
Paris;Avenue de la Porte Pouchet;75117
Paris;Rue Leneveux;75114
Paris;Route de la Seine à la Butte Mortemart;75116
Paris;Rue Louis Puteaux;75117
Paris;Place Paul Painlevé;75105
Paris;Rue des Nonnains d'Hyères;75104
Paris;Rue Curnonsky;75117
Paris;Rue Paul-Louis Courier;75107
Paris;Voie J/20;75120
Paris;Rue Laure Diebold;75108
Paris;Voie Cg/15;75115
Paris;Place de l'Argonne;75119
Paris;129P1 Avenue d'Italie;75113
Paris;Rue de l' Olive;75118
Paris;Voie Au/18;75118
Paris;Place Diana;75116
Paris;Rue Goubet;75119
Paris;Passage de la Moselle;75119
Paris;Voie Dc/12;75112
Paris;Place Alfred Kastler;75105
Paris;Avenue de Lowendal;75107
Paris;Rue Villaret de Joyeuse;75117
Paris;Rue des Lyonnais;75105
Paris;62P1 Rue de l'Evangile;75118
Paris;Rue Fructidor;75117
Paris;Rue Simart;75118
Paris;Square du Périgord;75120
Paris;Rue Lagarde;75105
Paris;Route de Boulogne à Passy;75116
Paris;Rue Meyerbeer;75109
Paris;Rue Darboy;75111
Paris;Place du Palais Bourbon;75107
Paris;Avenue Lucien Descaves;75114
Paris;Impasse Robiquet;75106
Paris;Rue Armand Gauthier;75118
Paris;192S10 Rue d'Aubervilliers;75119
Paris;Rue Larribe;75108
Paris;Rue des Chartreux;75106
Paris;Rue Toussaint-Féron;75113
Paris;41P2 Rue des Haies;75120
Paris;Cité de Pusy;75117
Paris;41P3 Rue Gandon;75113
Paris;Place de la Fontaine aux Lions;75119
Paris;Galerie Saint-Marc;75102
Paris;Rue Jean Colly;75113
Paris;Rue Géricault;75116
Paris;21Z3 Rue Watt;75113
Paris;Rue de Varize;75116
Paris;Voie Bz/16;75116
Paris;Place des Saussaies;75108
Paris;Voie Cj/15;75115
Paris;Rue Toustain;75106
Paris;1P1 Avenue du Président Wilson;75116
Paris;Rue Monjol;75119
Paris;Rue des Cadets de la France Libre;75113
Paris;Cité de Gênes;75120
Paris;Voie Cb/16;75116
Paris;Villa Félix Faure;75119
Paris;Rue Charles Weiss;75115
Paris;Cité Noël;75103
Paris;Square Auguste Renoir;75114
Paris;Rue Cujas;75105
Paris;Villa d'Eylau;75116
Paris;Cour Debille;75111
Paris;Rue Leuck Mathieu;75120
Paris;Voie X/12;75112
Paris;Rue Bailly;75103
Paris;Rue Philippe de Champagne;75113
Paris;Quai de Conti;75106
Paris;Allée du Général Koenig;75117
Paris;Passage Dareau;75114
Paris;Villa des Sizerins;75119
Paris;Place Jacques Froment;75118
Paris;Avenue du Maréchal Gallieni;75107
Paris;Rue Anatole de la Forge;75117
Paris;Rue Meissonier;75117
Paris;Rue Élisabeth Vigee-Lebrun;75115
Paris;Rue Aumont;75113
Paris;Rue de la Providence;75113
Paris;Square de la Vendée;75112
Paris;Rue Le Dantec;75113
Paris;Rue Lamandé;75117
Paris;Impasse du Labrador;75115
Paris;Rue Ebelmen;75112
Paris;Rue Hippolyte Lebas;75109
Paris;Voie Bs/16;75116
Paris;Place Henri Mondor;75106
Paris;28P1 Rue Bayen;75117
Paris;Rue Choderlos de Laclos;75113
Paris;Rue du Jura;75113
Paris;Rue de la Croix Faubin;75111
Paris;Rue du Sergent Hoff;75117
Paris;Rue Narcisse Diaz;75116
Paris;Boulevard de Dixmude;75117
Paris;16S1 Rue du Général Henrys;75117
Paris;1S1 Voie H/15;75115
Paris;Rue de Reims;75113
Paris;Rue du Lieutenant Chauré;75120
Paris;Villa George Sand;75116
Paris;Rue de Senlis;75117
Paris;Cour du Coq;75111
Paris;Voie Av/16;75116
Paris;Impasse des Deux Cousins;75117
Paris;Avenue du Général Tripier;75107
Paris;Square Alain Fournier;75114
Paris;Place des Petits Pères;75102
Paris;Cité de Crussol;75111
Paris;Place de la Contrescarpe;75105
Paris;Terrasse du Parc;75119
Paris;Rue Tessier;75115
Paris;Rue René Villermé;75111
Paris;Rue Le Regrattier;75104
Paris;Place José Marti;75116
Paris;Rue Ernest Hébert;75116
Paris;Rue François Ponsard;75116
Paris;Rue Bixio;75107
Paris;Rue Christophe Colomb;75108
Paris;Rue des Prêcheurs;75101
Paris;Passage Vallet;75113
Paris;Rue de l'Interne Loëb;75113
Paris;Esplanade Henri de France;75115
Paris;Rue Condillac;75111
Paris;Rue Diard;75118
Paris;Rue Vidal de la Blache;75120
Paris;2Z1 Passage Landrieu;75107
Paris;Cour du Chêne Vert;75112
Paris;Rue Léon Lhermitte;75115
Paris;Rue Désaugiers;75116
Paris;Rue du Général Lasalle;75119
Paris;Cour Quellard;75111
Paris;Place Gilbert Privat;75114
Paris;Rue Blainville;75105
Paris;Passage de Montpensier;75101
Paris;Villa Sainte-Croix;75117
Paris;Passage de la Tour de Vanves;75114
Paris;Rue Péguy;75106
Paris;Rue du Nil;75102
Paris;Rue Petel;75115
Paris;Allée Louis de Funès;75108
Paris;Rue Beautreillis;75104
Paris;Rue du Canivet;75106
Paris;Rue Léon Droux;75117
Paris;Rue Sadi Lecointe;75119
Paris;Rue Jules César;75112
Paris;15S1 Passage Saint-Ange;75117
Paris;Avenue Franco-Russe;75107
Paris;Rue Suzanne Masson;75119
Paris;Rue Corbineau;75112
Paris;Square Caulaincourt;75118
Paris;Avenue des Tribunes;75112
Paris;Rue des Beaux-Arts;75106
Paris;Cours des Maréchaux;75112
Paris;Square Alfred Dehodencq;75116
Paris;Rue du Sergent Maginot;75116
Paris;Rue de la Nativité;75112
Paris;Place des Vins de France;75112
Paris;Passage des Charbonniers;75115
Paris;Rue du Tunnel;75119
Paris;Voie Bh/17;75117
Paris;Rue Alphonse Boudard;75113
Paris;Place du Docteur Hayem;75116
Paris;Cité Monthiers;75109
Paris;Rue Pierre l'Ermite;75118
Paris;Place Jean-Baptiste Clément;75118
Paris;Rue des Camélias;75114
Paris;5P1 Passage Monplaisir;75120
Paris;Rue Rudolf Noureev;75117
Paris;Rue Bignon;75112
Paris;Rue Dupont des Loges;75107
Paris;Rue Pierre Girard;75119
Paris;Rue Jean Sicard;75115
Paris;Allée du Brindeau;75119
Paris;Impasse du Commerce;75115
Paris;Rue Fresnel;75116
Paris;Rue de Palestine;75119
Paris;Rue Louis Ganne;75120
Paris;Rue Raymond Queneau;75118
Paris;94Z1 Rue du Chevaleret;75113
Paris;Villa Perreur;75120
Paris;Rue de Nemours;75111
Paris;Voie A/7;75107
Paris;Rue des Capucines;75102
Paris;Passage du Grand Cerf;75102
Paris;Rue de la Bourse;75102
Paris;Rue du Noyer-Durand;75119
Paris;Rue Poinsot;75114
Paris;Rue de l'Harmonie;75115
Paris;Rue de la Guadeloupe;75118
Paris;Rue Velpeau;75107
Paris;Rue Louis Thuillier;75105
Paris;40P2 Rue du Bastion;75117
Paris;Rue Pelée;75111
Paris;Place Richard de Coudenhove-Kalergi;75116
Paris;Rue des Pruniers;75120
Paris;Rue Bochart de Saron;75109
Paris;Rue Paul et Jean Lerolle;75107
Paris;Voie G/5;75105
Paris;Allée Irène Némirovsky;75115
Paris;Esplanade Renée Lebas;75111
Paris;Place de Clichy;75118
Paris;Rue Sainte-Beuve;75106
Paris;Rue Massillon;75104
Paris;Voie Ar/14;75114
Paris;Parvis du Tribunal de Paris;75117
Paris;Rue Martin Bernard;75113
Paris;Square Patenne;75120
Paris;Passage Madeleine Pelletier;75113
Paris;Rue Albin Haller;75113
Paris;Rue du Roule;75101
Paris;183P55 Avenue de Clichy;75117
Paris;Allée Arnaud Beltrame;75103
Paris;Rue de l'Indre;75120
Paris;Rue de la Cerisaie;75104
Paris;Rue de l'Espérance;75113
Paris;Rue Picot;75116
Paris;Esplanade Alice Milliat;75118
Paris;1Z1 Rue Germaine Krull;75113
Paris;7P2 Rue Léon Giraud;75119
Paris;Rue Froissart;75103
Paris;Cité Souzy;75111
Paris;Rue d'Alger;75101
Paris;Rue du Général Baratier;75115
Paris;Rue Gabriel Laumain;75110
Paris;Rue Cardinale;75106
Paris;Rue Georges Berger;75117
Paris;1U1 Rue Vivian Maier;75113
Paris;11P1 Voie Cd/18;75118
Paris;70P1 Rue de l'Ourcq;75119
Paris;Rue Halévy;75109
Paris;Voie B/14;75114
Paris;Rue Huguette Schwartz;75114
Paris;Voie Ej/20;75120
Paris;Parvis du Sacré-Coeur;75118
Paris;Voie Bv/15;75115
Paris;Allée Saint-Denis;75116
Paris;Quai Jacques Chirac;75107
Paris;Rue Maurice Maignen;75115
Paris;Impasse Marty;75117
Paris;Avenue Sainte-Eugénie;75115
Paris;Place du Maroc;75119
Paris;Rue Auguste Dorchain;75115
Paris;87A1 Rue des Haies;75120
Paris;Place Emile Goudeau;75118
Paris;Rue Charles Renouvier;75120
Paris;Rue de Buenos Aires;75107
Paris;Avenue de Bouvines;75111
Paris;Place du Colonel Bourgoin;75112
Paris;Rue des Glycines;75113
Paris;Rue de l'Escaut;75119
Paris;Avenue des Minimes;75112
Paris;Allée de l'Espérance;75116
Paris;1Z2 Rue Cépré;75115
Paris;19Z1 Passage du Bureau;75111
Paris;Place Stuart Merrill;75117
Paris;Place Alphonse Laveran;75105
Paris;Passage Singer;75116
Paris;Impasse Fortin;75108
Paris;Rue Primatice;75113
Paris;Rue d'Aix;75110
Paris;Rue Saillard;75114
Paris;Square Saint-Romain;75106
Paris;8P3 Rue du Docteur Lamaze;75119
Paris;Rue Emile Faguet;75114
Paris;Square Frédéric Vallois;75115
Paris;Rue du Maine;75114
Paris;Rue Félix Ziem;75118
Paris;Villa Rémi Belleau;75119
Paris;Rue des Filles Saint-Thomas;75102
Paris;Avenue Edouard Vaillant;75116
Paris;11P1 Rue Bernard Tétu;75119
Paris;2Z2 Passage Landrieu;75107
Paris;15P1 Rue Baron Le Roy;75112
Paris;Rue de l'Essai;75105
Paris;Rue Jean Fautrier;75113
Paris;Cour de l'Ours;75111
Paris;Place Blanche;75109
Paris;Avenue de la Porte des Lilas;75120
Paris;Rue Simonet;75113
Paris;Rue Robert Estienne;75108
Paris;Place Gustave Toudouze;75109
Paris;Rue Ernest Cresson;75114
Paris;Rue Jean Nohain;75119
Paris;Place de Thorigny;75103
Paris;Place de l'Alma;75108
Paris;Rue Maurice Bouchor;75114
Paris;Rue Danton;75106
Paris;Voie D/5;75105
Paris;Rue Guérin-Boisseau;75102
Paris;Rue des Jonquilles;75114
Paris;Rue Pierre Bayle;75120
Paris;Rue Gauguin;75117
Paris;1S2 Impasse de la Défense;75118
Paris;1Z1 Impasse Satan;75120
Paris;Place Edmond Michelet;75104
Paris;Cité Morieux;75115
Paris;Rue des Petits Pères;75102
Paris;Cour du Minervois;75112
Paris;Avenue du Tremblay;75112
Paris;87A2 Rue des Haies;75120
Paris;Cité des Ecoles;75120
Paris;Rue Paillet;75105
Paris;Rue du Saint-Gothard;75114
Paris;Rue du Trésor;75104
Paris;Rue du Professeur Louis Renault;75113
Paris;Rue Charles Bossut;75112
Paris;Impasse Rothschild;75118
Paris;Rue de la Cité;75104
Paris;Cité Florentine Estrade;75116
Paris;Impasse du Petit Modèle;75113
Paris;Rue Faustin Hélie;75116
Paris;Rue Andrieux;75108
Paris;Voie Bh/18;75118
Paris;Voie Cq/15;75115
Paris;Rue des Orchidées;75113
Paris;Rue du Pôle Nord;75118
Paris;Rue Fustel de Coulanges;75105
Paris;Voie Aw/18;75118
Paris;Rue Conté;75103
Paris;Voie A/8;75108
Paris;Impasse Oudinot;75107
Paris;Voie Bv/16;75116
Paris;Voie Ax/17;75117
Paris;Allée du Père Julien Dhuit;75120
Paris;Rue Robert Etlin;75112
Paris;Rue Poulletier;75104
Paris;Rue du Commandant Lamy;75111
Paris;Villa des Epinettes;75117
Paris;Villa Théodore Deck;75115
Paris;Avenue de Camoëns;75116
Paris;Voie J/13;75113
Paris;Rue de Courty;75107
Paris;Rue de la Grande Chaumière;75106
Paris;115U1 Avenue de France;75113
Paris;Passage de la Folie-Regnault;75111
Paris;Rue Antoine Hajje;75115
Paris;Rue Meilhac;75115
Paris;Place Violet;75115
Paris;Rue Louis Boilly;75116
Paris;Voie Cb/20;75120
Paris;Place des Victoires;75102
Paris;Voie G/17;75117
Paris;Voie Db/12;75112
Paris;Place Mike Brant;75116
Paris;Place du Docteur Paul Michaux;75116
Paris;Rue Yvon Villarceau;75116
Paris;Square Eugène Hatton;75112
Paris;Villa Jules Laforgue;75119
Paris;Rue de Casablanca;75115
Paris;Rue Danielle Casanova;75101
Paris;Rue Balzac;75108
Paris;Rue Sthrau;75113
Paris;Route du Parc;75112
Paris;Rue Jean-Henri Fabre;75118
Paris;Péristyle de Montpensier;75101
Paris;Impasse Franchemont;75111
Paris;Rue de la Martinique;75118
Paris;Rue du Général Lambert;75107
Paris;Allée Pierre Lazareff;75102
Paris;Passage des Ménétriers;75103
Paris;Avenue de Joinville;75112
Paris;Boulevard d'Aurelle de Paladines;75117
Paris;Passage Moncey;75117
Paris;Rue Saint-Etienne du Mont;75105
Paris;Rue Jules Breton;75113
Paris;Rue de l'Abbé Soulange-Bodin;75114
Paris;Cité Paradis;75110
Paris;Sentier de la Lieutenance;75112
Paris;Place Edouard VII;75109
Paris;Villa Baumann;75120
Paris;Rue du Chevet;75111
Paris;Rue d'Artagnan;75112
Paris;Rue du Mont Aigoual;75115
Paris;Place Jacques Rouché;75109
Paris;Boulevard des Frères Voisin;75115
Paris;Place Marthe Simard;75114
Paris;Villa Victorien Sardou;75116
Paris;Square Brancion;75115
Paris;Rue de Marseille;75110
Paris;Rue Maurice Bourdet;75116
Paris;147P27 Rue Cardinet;75117
Paris;Passage Jacqueline Giraud;75112
Paris;Allée Lydia Becker;75118
Paris;Avenue Gourgaud;75117
Paris;Cité Pottier;75119
Paris;Rue Mado Maurin;75118
Paris;Place Jules Hénaffe;75114
Paris;Avenue de la Porte de Vincennes;75112
Paris;Place André Masson;75113
Paris;Place Amédée Gordini;75115
Paris;Rue Rude;75116
Paris;Passage Roux;75117
Paris;Impasse Châlon;75112
Paris;Impasse de la Confiance;75120
Paris;Avenue de Taillebourg;75111
Paris;Square Henri Duparc;75117
Paris;Rue Alasseur;75115
Paris;Cité Jandelle;75119
Paris;Voie L/10;75110
Paris;Place du Havre;75109
Paris;Square de Robiac;75107
Paris;Avenue de Verzy;75117
Paris;Passage Saint-Roch;75101
Paris;Avenue du Belvédère;75119
Paris;Carrefour de la Patte d'Oie;75112
Paris;Rue de Sainte-Hélène;75113
Paris;Voie Bj/16;75116
Paris;Rue Fourcade;75115
Paris;Rue Zadkine;75113
Paris;Voie G/10;75110
Paris;Avenue de Provence;75109
Paris;Rue Jacquier;75114
Paris;Rue Lebouis;75114
Paris;13Z2 Rue Jean Fautrier;75113
Paris;Place des Droits de l'enfant;75114
Paris;Voie Ak/16;75116
Paris;Rue Chanoinesse;75104
Paris;Rue de Dreux;75117
Paris;Rue Mendelssohn;75120
Paris;Passage de l'Atlas;75119
Paris;Rue Clodion;75115
Paris;Cour Jasmin;75116
Paris;Rue Duranti;75111
Paris;Place de la Porte de Saint-Cloud;75116
Paris;Impasse des Deux Anges;75106
Paris;Rue Auguste Mie;75114
Paris;1P1 Boulevard Jourdan;75114
Paris;Cité Hiver;75119
Paris;5Z2 Place Grace Murray Hopper;75113
Paris;Avenue des Nations Unies;75116
Paris;Voie Df/12;75112
Paris;Rue Francisque Sarcey;75116
Paris;84P1 Rue de Ménilmontant;75120
Paris;Rue Tesson;75110
Paris;Impasse de la Poissonnerie;75104
Paris;19S1 Rue de Châlon;75112
Paris;Rue de la Présentation;75111
